Banco de México;;;
;;;
Tasas y precios de referencia/ Tasa de campio peso-dólar;;;
Tasas de interés representativas;;;
;;;
Fecha de consulta: 13/05/2024 09:19:49;;;
;;;
;;;
;;;
Título;Tasas de interés interbancarias Por ciento anual, TIIE a 91 días;Tasa objetivo;Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954
Periodo disponible;23/01/1997 - 13/05/2024;21/01/2008 - 13/05/2024;19/04/1954 - 10/05/2024
Periodicidad;Diaria;Diaria;Diaria
Cifra;Porcentajes;Porcentajes;Tipo de Cambio
Unidad;Porcentajes;Sin Unidad;Pesos por Dólar
Base;;;
Aviso;;;
Tipo de información;Niveles;Niveles;Niveles
Fecha;SF43878;SF61745;SF63528
2/08/2002;N/E;N/E;9,8412
5/08/2002;N/E;N/E;9,7928
6/08/2002;N/E;N/E;9,7473
7/08/2002;N/E;N/E;9,7348
8/08/2002;79.000;N/E;9,7335
9/08/2002;N/E;N/E;9,764
12/08/2002;N/E;N/E;9,8402
13/08/2002;N/E;N/E;9,9512
14/08/2002;N/E;N/E;9,9668
15/08/2002;78.850;N/E;9,9292
16/08/2002;N/E;N/E;9,8643
19/08/2002;N/E;N/E;9,7747
20/08/2002;N/E;N/E;9,7713
21/08/2002;N/E;N/E;9,7854
22/08/2002;78.500;N/E;9,8388
23/08/2002;N/E;N/E;9,8488
26/08/2002;N/E;N/E;9,8267
27/08/2002;N/E;N/E;9,8543
28/08/2002;N/E;N/E;9,899
29/08/2002;79.150;N/E;9,9193
30/08/2002;N/E;N/E;9,9109
2/09/2002;N/E;N/E;9,9187
3/09/2002;N/E;N/E;9,9789
4/09/2002;N/E;N/E;10,0154
5/09/2002;82.000;N/E;10,0086
6/09/2002;N/E;N/E;9,9621
9/09/2002;N/E;N/E;9,9605
10/09/2002;N/E;N/E;9,9511
11/09/2002;N/E;N/E;9,9654
12/09/2002;80.750;N/E;10,0023
13/09/2002;N/E;N/E;9,9674
17/09/2002;N/E;N/E;9,9658
18/09/2002;N/E;N/E;10,0116
19/09/2002;85.750;N/E;10,0628
20/09/2002;N/E;N/E;10,2265
23/09/2002;N/E;N/E;10,3578
24/09/2002;N/E;N/E;10,2425
25/09/2002;N/E;N/E;10,2565
26/09/2002;101.250;N/E;10,1667
27/09/2002;N/E;N/E;10,1767
30/09/2002;N/E;N/E;10,2299
1/10/2002;N/E;N/E;10,1573
2/10/2002;N/E;N/E;10,1248
3/10/2002;92.150;N/E;10,1398
4/10/2002;N/E;N/E;10,184
7/10/2002;N/E;N/E;10,2154
8/10/2002;N/E;N/E;10,1575
9/10/2002;N/E;N/E;10,2048
10/10/2002;94.800;N/E;10,2195
11/10/2002;N/E;N/E;10,1592
14/10/2002;N/E;N/E;10,1084
15/10/2002;N/E;N/E;10,0683
16/10/2002;N/E;N/E;10,0757
17/10/2002;89.750;N/E;9,9988
18/10/2002;N/E;N/E;9,9842
21/10/2002;N/E;N/E;9,9383
22/10/2002;N/E;N/E;9,9723
23/10/2002;N/E;N/E;10,0079
24/10/2002;87.500;N/E;9,9468
25/10/2002;N/E;N/E;9,9816
28/10/2002;N/E;N/E;10,0003
29/10/2002;N/E;N/E;10,1593
30/10/2002;N/E;N/E;10,2263
31/10/2002;90.650;N/E;10,1552
1/11/2002;N/E;N/E;10,1992
4/11/2002;N/E;N/E;10,182
5/11/2002;N/E;N/E;10,2099
6/11/2002;N/E;N/E;10,1698
7/11/2002;88.500;N/E;10,2428
8/11/2002;N/E;N/E;10,2953
11/11/2002;N/E;N/E;10,3334
12/11/2002;N/E;N/E;10,3447
13/11/2002;N/E;N/E;10,2787
14/11/2002;88.900;N/E;10,2092
15/11/2002;N/E;N/E;10,2484
18/11/2002;N/E;N/E;10,176
19/11/2002;N/E;N/E;10,1635
21/11/2002;86.400;N/E;10,0874
22/11/2002;N/E;N/E;10,1333
25/11/2002;N/E;N/E;10,1065
26/11/2002;N/E;N/E;10,1535
27/11/2002;N/E;N/E;10,1496
28/11/2002;85.400;N/E;10,1193
29/11/2002;N/E;N/E;10,1465
2/12/2002;N/E;N/E;10,1036
3/12/2002;N/E;N/E;10,1421
4/12/2002;N/E;N/E;10,2287
5/12/2002;84.750;N/E;10,2452
6/12/2002;N/E;N/E;10,2724
9/12/2002;N/E;N/E;10,1852
10/12/2002;N/E;N/E;10,1744
11/12/2002;87.650;N/E;10,1785
13/12/2002;N/E;N/E;10,185
16/12/2002;N/E;N/E;10,1966
17/12/2002;N/E;N/E;10,2053
18/12/2002;N/E;N/E;10,2526
19/12/2002;86.750;N/E;10,192
20/12/2002;N/E;N/E;10,1836
23/12/2002;N/E;N/E;10,1907
24/12/2002;N/E;N/E;10,2014
26/12/2002;86.500;N/E;10,2479
27/12/2002;N/E;N/E;10,3125
30/12/2002;N/E;N/E;10,3613
31/12/2002;N/E;N/E;10,4393
2/01/2003;90.000;N/E;10,3626
3/01/2003;N/E;N/E;10,3856
6/01/2003;N/E;N/E;10,4195
7/01/2003;N/E;N/E;10,328
8/01/2003;N/E;N/E;10,3617
9/01/2003;89.800;N/E;10,4112
10/01/2003;N/E;N/E;10,4672
13/01/2003;N/E;N/E;10,5368
14/01/2003;N/E;N/E;10,5274
15/01/2003;N/E;N/E;10,4875
16/01/2003;91.000;N/E;10,5083
17/01/2003;N/E;N/E;10,59
20/01/2003;N/E;N/E;10,6222
21/01/2003;N/E;N/E;10,6866
22/01/2003;N/E;N/E;10,8263
23/01/2003;99.250;N/E;10,7708
24/01/2003;N/E;N/E;10,8267
27/01/2003;N/E;N/E;10,8875
28/01/2003;N/E;N/E;10,8842
29/01/2003;N/E;N/E;10,9863
30/01/2003;99.150;N/E;10,8636
31/01/2003;N/E;N/E;10,9069
3/02/2003;N/E;N/E;10,8833
4/02/2003;N/E;N/E;10,9822
6/02/2003;97.900;N/E;10,8731
7/02/2003;N/E;N/E;10,8979
10/02/2003;N/E;N/E;10,9948
11/02/2003;N/E;N/E;10,94
12/02/2003;N/E;N/E;10,9832
13/02/2003;99.150;N/E;10,9723
14/02/2003;N/E;N/E;10,8823
17/02/2003;N/E;N/E;10,7667
18/02/2003;N/E;N/E;10,7722
19/02/2003;N/E;N/E;10,84
20/02/2003;97.000;N/E;10,8998
21/02/2003;N/E;N/E;10,9798
24/02/2003;N/E;N/E;10,9815
25/02/2003;N/E;N/E;11,0584
26/02/2003;N/E;N/E;11,0329
27/02/2003;100.000;N/E;11,0333
28/02/2003;N/E;N/E;11,0324
3/03/2003;N/E;N/E;10,9902
4/03/2003;N/E;N/E;11,1367
5/03/2003;N/E;N/E;11,1927
6/03/2003;106.750;N/E;11,225
7/03/2003;N/E;N/E;11,1064
10/03/2003;N/E;N/E;11,0998
11/03/2003;N/E;N/E;11,0052
12/03/2003;N/E;N/E;10,9073
13/03/2003;103.000;N/E;10,8173
14/03/2003;N/E;N/E;10,8481
17/03/2003;N/E;N/E;10,8713
18/03/2003;N/E;N/E;10,8147
19/03/2003;N/E;N/E;10,8633
20/03/2003;97.500;N/E;10,8734
24/03/2003;N/E;N/E;10,8008
25/03/2003;N/E;N/E;10,72
26/03/2003;N/E;N/E;10,7498
27/03/2003;94.150;N/E;10,7671
28/03/2003;N/E;N/E;10,6698
31/03/2003;N/E;N/E;10,7889
1/04/2003;N/E;N/E;10,7362
2/04/2003;N/E;N/E;10,6676
3/04/2003;94.050;N/E;10,6619
4/04/2003;N/E;N/E;10,6823
7/04/2003;N/E;N/E;10,6896
8/04/2003;N/E;N/E;10,7398
9/04/2003;N/E;N/E;10,7541
10/04/2003;91.100;N/E;10,7651
11/04/2003;N/E;N/E;10,702
14/04/2003;N/E;N/E;10,6102
15/04/2003;N/E;N/E;10,6398
16/04/2003;89.000;N/E;10,6225
21/04/2003;N/E;N/E;10,5545
22/04/2003;N/E;N/E;10,5525
23/04/2003;N/E;N/E;10,5147
24/04/2003;85.000;N/E;10,4348
25/04/2003;N/E;N/E;10,4318
28/04/2003;N/E;N/E;10,4304
29/04/2003;N/E;N/E;10,345
30/04/2003;75.750;N/E;10,3
2/05/2003;N/E;N/E;10,2003
5/05/2003;N/E;N/E;10,1817
6/05/2003;N/E;N/E;10,2678
7/05/2003;N/E;N/E;10,2115
8/05/2003;73.500;N/E;10,17
9/05/2003;N/E;N/E;10,1068
12/05/2003;N/E;N/E;10,1773
13/05/2003;N/E;N/E;10,1605
14/05/2003;N/E;N/E;10,1428
15/05/2003;67.000;N/E;10,2927
16/05/2003;N/E;N/E;10,376
19/05/2003;N/E;N/E;10,3498
20/05/2003;N/E;N/E;10,2663
21/05/2003;N/E;N/E;10,253
22/05/2003;65.450;N/E;10,2383
23/05/2003;N/E;N/E;10,2473
26/05/2003;N/E;N/E;10,2519
27/05/2003;N/E;N/E;10,3166
28/05/2003;N/E;N/E;10,4063
29/05/2003;63.750;N/E;10,3205
30/05/2003;N/E;N/E;10,3377
2/06/2003;N/E;N/E;10,2402
3/06/2003;N/E;N/E;10,2598
4/06/2003;N/E;N/E;10,3882
5/06/2003;62.700;N/E;10,5598
6/06/2003;N/E;N/E;10,5608
9/06/2003;N/E;N/E;10,7431
10/06/2003;N/E;N/E;10,7145
11/06/2003;N/E;N/E;10,6119
12/06/2003;63.800;N/E;10,5775
13/06/2003;N/E;N/E;10,5946
16/06/2003;N/E;N/E;10,4983
17/06/2003;N/E;N/E;10,5014
18/06/2003;N/E;N/E;10,5883
19/06/2003;63.750;N/E;10,4858
20/06/2003;N/E;N/E;10,4669
23/06/2003;N/E;N/E;10,4796
24/06/2003;N/E;N/E;10,5188
25/06/2003;N/E;N/E;10,4734
26/06/2003;57.500;N/E;10,4808
27/06/2003;N/E;N/E;10,4176
30/06/2003;N/E;N/E;10,437
1/07/2003;N/E;N/E;10,4495
2/07/2003;N/E;N/E;10,4779
3/07/2003;57.650;N/E;10,447
4/07/2003;N/E;N/E;10,4087
7/07/2003;N/E;N/E;10,3946
8/07/2003;N/E;N/E;10,543
9/07/2003;N/E;N/E;10,4795
10/07/2003;58.450;N/E;10,4482
11/07/2003;N/E;N/E;10,4213
14/07/2003;N/E;N/E;10,3821
15/07/2003;N/E;N/E;10,4308
16/07/2003;N/E;N/E;10,4079
17/07/2003;58.500;N/E;10,349
18/07/2003;N/E;N/E;10,36
21/07/2003;N/E;N/E;10,4105
22/07/2003;N/E;N/E;10,4362
23/07/2003;N/E;N/E;10,516
24/07/2003;56.300;N/E;10,5203
25/07/2003;N/E;N/E;10,5095
28/07/2003;N/E;N/E;10,4645
29/07/2003;N/E;N/E;10,4878
30/07/2003;N/E;N/E;10,487
31/07/2003;53.900;N/E;10,5243
1/08/2003;N/E;N/E;10,5997
4/08/2003;N/E;N/E;10,5864
5/08/2003;N/E;N/E;10,7117
6/08/2003;N/E;N/E;10,7058
7/08/2003;55.950;N/E;10,7001
8/08/2003;N/E;N/E;10,6623
11/08/2003;N/E;N/E;10,6909
12/08/2003;N/E;N/E;10,7448
13/08/2003;N/E;N/E;10,7562
14/08/2003;55.000;N/E;10,6961
15/08/2003;N/E;N/E;10,7273
18/08/2003;N/E;N/E;10,723
19/08/2003;N/E;N/E;10,8007
20/08/2003;N/E;N/E;10,8379
21/08/2003;54.250;N/E;10,8507
22/08/2003;N/E;N/E;10,8615
25/08/2003;N/E;N/E;10,8753
26/08/2003;N/E;N/E;10,9118
27/08/2003;N/E;N/E;10,9337
28/08/2003;56.300;N/E;10,9806
29/08/2003;N/E;N/E;11,0475
1/09/2003;N/E;N/E;11,046
2/09/2003;N/E;N/E;11,0313
3/09/2003;N/E;N/E;10,9386
4/09/2003;56.100;N/E;10,8575
5/09/2003;N/E;N/E;10,862
8/09/2003;N/E;N/E;10,9185
9/09/2003;N/E;N/E;11,0233
10/09/2003;N/E;N/E;10,9502
11/09/2003;54.850;N/E;10,9737
12/09/2003;N/E;N/E;10,9793
15/09/2003;N/E;N/E;10,9713
17/09/2003;N/E;N/E;10,9054
18/09/2003;54.650;N/E;10,9163
19/09/2003;N/E;N/E;10,8955
22/09/2003;N/E;N/E;10,8275
23/09/2003;N/E;N/E;10,7741
24/09/2003;N/E;N/E;10,7975
25/09/2003;54.500;N/E;10,8115
26/09/2003;N/E;N/E;10,9272
29/09/2003;N/E;N/E;11,0446
30/09/2003;N/E;N/E;11,0133
1/10/2003;N/E;N/E;10,9614
2/10/2003;53.500;N/E;11,1603
3/10/2003;N/E;N/E;11,2473
6/10/2003;N/E;N/E;11,2193
7/10/2003;N/E;N/E;11,2923
8/10/2003;N/E;N/E;11,249
9/10/2003;61.250;N/E;11,2356
10/10/2003;N/E;N/E;11,1946
13/10/2003;N/E;N/E;11,1853
14/10/2003;N/E;N/E;11,2347
15/10/2003;N/E;N/E;11,1785
16/10/2003;63.450;N/E;11,2472
17/10/2003;N/E;N/E;11,2802
20/10/2003;N/E;N/E;11,1748
21/10/2003;N/E;N/E;11,1397
22/10/2003;N/E;N/E;11,2178
23/10/2003;61.250;N/E;11,181
24/10/2003;N/E;N/E;11,1784
27/10/2003;N/E;N/E;11,1068
28/10/2003;N/E;N/E;11,0693
29/10/2003;N/E;N/E;11,1078
30/10/2003;56.950;N/E;11,1058
31/10/2003;N/E;N/E;11,0525
3/11/2003;N/E;N/E;10,9881
4/11/2003;N/E;N/E;10,9998
5/11/2003;N/E;N/E;10,9829
6/11/2003;55.250;N/E;10,9903
7/11/2003;N/E;N/E;10,9688
10/11/2003;N/E;N/E;11,0097
11/11/2003;N/E;N/E;10,9582
12/11/2003;N/E;N/E;11,0582
13/11/2003;55.650;N/E;11,1757
14/11/2003;N/E;N/E;11,1442
17/11/2003;N/E;N/E;11,1823
18/11/2003;N/E;N/E;11,1643
19/11/2003;56.250;N/E;11,2094
21/11/2003;N/E;N/E;11,2058
24/11/2003;N/E;N/E;11,2879
25/11/2003;N/E;N/E;11,3398
26/11/2003;N/E;N/E;11,3522
27/11/2003;66.000;N/E;11,3385
28/11/2003;N/E;N/E;11,3985
1/12/2003;N/E;N/E;11,3783
2/12/2003;N/E;N/E;11,3535
3/12/2003;N/E;N/E;11,2496
4/12/2003;65.250;N/E;11,2224
5/12/2003;N/E;N/E;11,1959
8/12/2003;N/E;N/E;11,2391
9/12/2003;N/E;N/E;11,1635
10/12/2003;N/E;N/E;11,2145
11/12/2003;63.500;N/E;11,1877
15/12/2003;N/E;N/E;11,2728
16/12/2003;N/E;N/E;11,3061
17/12/2003;N/E;N/E;11,2676
18/12/2003;67.000;N/E;11,2193
19/12/2003;N/E;N/E;11,2295
22/12/2003;N/E;N/E;11,2855
23/12/2003;N/E;N/E;11,2696
24/12/2003;67.385;N/E;11,2744
26/12/2003;N/E;N/E;11,218
29/12/2003;N/E;N/E;11,236
30/12/2003;N/E;N/E;11,1998
31/12/2003;65.400;N/E;11,2372
2/01/2004;N/E;N/E;11,0885
5/01/2004;N/E;N/E;10,9805
6/01/2004;N/E;N/E;10,9686
7/01/2004;N/E;N/E;10,9044
8/01/2004;59.000;N/E;10,8847
9/01/2004;N/E;N/E;10,8376
12/01/2004;N/E;N/E;10,818
13/01/2004;N/E;N/E;10,8369
14/01/2004;N/E;N/E;10,8231
15/01/2004;54.600;N/E;10,8514
16/01/2004;N/E;N/E;10,8172
19/01/2004;N/E;N/E;10,8264
20/01/2004;N/E;N/E;10,847
21/01/2004;N/E;N/E;10,9521
22/01/2004;55.050;N/E;11,0012
23/01/2004;N/E;N/E;10,962
26/01/2004;N/E;N/E;10,9178
27/01/2004;N/E;N/E;10,8789
28/01/2004;N/E;N/E;10,9145
29/01/2004;53.350;N/E;11,0843
30/01/2004;N/E;N/E;11,0214
2/02/2004;N/E;N/E;10,9545
3/02/2004;N/E;N/E;11,082
4/02/2004;56.000;N/E;11,0608
6/02/2004;N/E;N/E;11,1305
9/02/2004;N/E;N/E;11,1039
10/02/2004;N/E;N/E;11,1069
11/02/2004;N/E;N/E;10,9866
12/02/2004;58.600;N/E;10,9626
13/02/2004;N/E;N/E;10,9627
16/02/2004;N/E;N/E;10,9434
17/02/2004;N/E;N/E;10,9337
18/02/2004;N/E;N/E;10,9058
19/02/2004;60.250;N/E;10,9688
20/02/2004;N/E;N/E;10,9423
23/02/2004;N/E;N/E;10,9437
24/02/2004;N/E;N/E;11,0558
25/02/2004;N/E;N/E;11,0932
26/02/2004;68.000;N/E;11,0715
27/02/2004;N/E;N/E;11,0606
1/03/2004;N/E;N/E;10,9794
2/03/2004;N/E;N/E;10,9623
3/03/2004;N/E;N/E;11,0301
4/03/2004;67.050;N/E;10,9955
5/03/2004;N/E;N/E;10,9393
8/03/2004;N/E;N/E;10,9329
9/03/2004;N/E;N/E;10,9695
10/03/2004;N/E;N/E;10,9368
11/03/2004;63.850;N/E;10,9633
12/03/2004;N/E;N/E;10,9638
15/03/2004;N/E;N/E;10,9621
16/03/2004;N/E;N/E;11,039
17/03/2004;N/E;N/E;10,9988
18/03/2004;66.500;N/E;11,0128
19/03/2004;N/E;N/E;10,9863
22/03/2004;N/E;N/E;10,9737
23/03/2004;N/E;N/E;10,9695
24/03/2004;N/E;N/E;10,9915
25/03/2004;64.650;N/E;11,013
26/03/2004;N/E;N/E;11,0578
29/03/2004;N/E;N/E;11,154
30/03/2004;N/E;N/E;11,2103
31/03/2004;N/E;N/E;11,1748
1/04/2004;62.900;N/E;11,1828
2/04/2004;N/E;N/E;11,1815
5/04/2004;N/E;N/E;11,1598
6/04/2004;N/E;N/E;11,1631
7/04/2004;63.000;N/E;11,2233
12/04/2004;N/E;N/E;11,2211
13/04/2004;N/E;N/E;11,2702
14/04/2004;N/E;N/E;11,2848
15/04/2004;64.150;N/E;11,27
16/04/2004;N/E;N/E;11,2525
19/04/2004;N/E;N/E;11,251
20/04/2004;N/E;N/E;11,3065
21/04/2004;N/E;N/E;11,3119
22/04/2004;63.400;N/E;11,3256
23/04/2004;N/E;N/E;11,3433
26/04/2004;N/E;N/E;11,2881
27/04/2004;N/E;N/E;11,3109
28/04/2004;N/E;N/E;11,3387
29/04/2004;65.250;N/E;11,4068
30/04/2004;N/E;N/E;11,4093
3/05/2004;N/E;N/E;11,431
4/05/2004;N/E;N/E;11,4105
5/05/2004;N/E;N/E;11,3887
6/05/2004;71.400;N/E;11,4358
7/05/2004;N/E;N/E;11,5272
10/05/2004;N/E;N/E;11,6328
11/05/2004;N/E;N/E;11,6325
12/05/2004;N/E;N/E;11,6246
13/05/2004;75.150;N/E;11,6281
14/05/2004;N/E;N/E;11,5713
17/05/2004;N/E;N/E;11,5282
18/05/2004;N/E;N/E;11,4933
19/05/2004;N/E;N/E;11,5448
20/05/2004;72.750;N/E;11,5735
21/05/2004;N/E;N/E;11,5673
24/05/2004;N/E;N/E;11,5608
25/05/2004;N/E;N/E;11,476
26/05/2004;N/E;N/E;11,4556
27/05/2004;73.000;N/E;11,4515
28/05/2004;N/E;N/E;11,4128
31/05/2004;N/E;N/E;11,4147
1/06/2004;N/E;N/E;11,4845
2/06/2004;N/E;N/E;11,4265
3/06/2004;75.750;N/E;11,4373
4/06/2004;N/E;N/E;11,4224
7/06/2004;N/E;N/E;11,3498
8/06/2004;N/E;N/E;11,3397
9/06/2004;N/E;N/E;11,3808
10/06/2004;75.600;N/E;11,366
11/06/2004;N/E;N/E;11,3689
14/06/2004;N/E;N/E;11,4327
15/06/2004;N/E;N/E;11,4259
16/06/2004;N/E;N/E;11,3991
17/06/2004;75.750;N/E;11,3523
18/06/2004;N/E;N/E;11,3312
21/06/2004;N/E;N/E;11,3143
22/06/2004;N/E;N/E;11,3077
23/06/2004;N/E;N/E;11,3425
24/06/2004;76.500;N/E;11,3004
25/06/2004;N/E;N/E;11,3175
28/06/2004;N/E;N/E;11,4116
29/06/2004;N/E;N/E;11,5297
30/06/2004;N/E;N/E;11,5258
1/07/2004;77.650;N/E;11,4922
2/07/2004;N/E;N/E;11,4763
5/07/2004;N/E;N/E;11,4432
6/07/2004;N/E;N/E;11,4948
7/07/2004;N/E;N/E;11,467
8/07/2004;74.400;N/E;11,5315
9/07/2004;N/E;N/E;11,5152
12/07/2004;N/E;N/E;11,5009
13/07/2004;N/E;N/E;11,4949
14/07/2004;N/E;N/E;11,4552
15/07/2004;74.650;N/E;11,4909
16/07/2004;N/E;N/E;11,4352
19/07/2004;N/E;N/E;11,3785
20/07/2004;N/E;N/E;11,3954
21/07/2004;N/E;N/E;11,46
22/07/2004;76.900;N/E;11,4463
23/07/2004;N/E;N/E;11,434
26/07/2004;N/E;N/E;11,4582
27/07/2004;N/E;N/E;11,5111
28/07/2004;N/E;N/E;11,4801
29/07/2004;78.000;N/E;11,4302
30/07/2004;N/E;N/E;11,4079
2/08/2004;N/E;N/E;11,4253
3/08/2004;N/E;N/E;11,4052
4/08/2004;N/E;N/E;11,4527
5/08/2004;78.400;N/E;11,457
6/08/2004;N/E;N/E;11,4124
9/08/2004;N/E;N/E;11,3776
10/08/2004;N/E;N/E;11,3943
11/08/2004;N/E;N/E;11,4436
12/08/2004;78.238;N/E;11,4414
13/08/2004;N/E;N/E;11,4048
16/08/2004;N/E;N/E;11,3848
17/08/2004;N/E;N/E;11,3481
18/08/2004;N/E;N/E;11,3472
19/08/2004;77.650;N/E;11,355
20/08/2004;N/E;N/E;11,3453
23/08/2004;N/E;N/E;11,3764
24/08/2004;N/E;N/E;11,3859
25/08/2004;N/E;N/E;11,3712
26/08/2004;79.300;N/E;11,366
27/08/2004;N/E;N/E;11,3739
30/08/2004;N/E;N/E;11,4231
31/08/2004;N/E;N/E;11,3807
1/09/2004;N/E;N/E;11,4145
2/09/2004;79.150;N/E;11,4725
3/09/2004;N/E;N/E;11,5279
6/09/2004;N/E;N/E;11,5193
7/09/2004;N/E;N/E;11,5689
8/09/2004;N/E;N/E;11,5895
9/09/2004;80.200;N/E;11,5717
10/09/2004;N/E;N/E;11,6005
13/09/2004;N/E;N/E;11,576
14/09/2004;N/E;N/E;11,5851
15/09/2004;80.050;N/E;11,5333
17/09/2004;N/E;N/E;11,4774
20/09/2004;N/E;N/E;11,4557
21/09/2004;N/E;N/E;11,4294
22/09/2004;N/E;N/E;11,4012
23/09/2004;80.000;N/E;11,418
24/09/2004;N/E;N/E;11,4107
27/09/2004;N/E;N/E;11,4348
28/09/2004;N/E;N/E;11,4106
29/09/2004;N/E;N/E;11,4288
30/09/2004;83.400;N/E;11,3884
1/10/2004;N/E;N/E;11,3503
4/10/2004;N/E;N/E;11,3502
5/10/2004;N/E;N/E;11,3149
6/10/2004;N/E;N/E;11,2745
7/10/2004;83.500;N/E;11,2874
8/10/2004;N/E;N/E;11,2406
11/10/2004;N/E;N/E;11,2449
12/10/2004;N/E;N/E;11,2865
13/10/2004;N/E;N/E;11,3021
14/10/2004;84.000;N/E;11,3195
15/10/2004;N/E;N/E;11,454
18/10/2004;N/E;N/E;11,5068
19/10/2004;N/E;N/E;11,4507
20/10/2004;N/E;N/E;11,4548
21/10/2004;84.900;N/E;11,4722
22/10/2004;N/E;N/E;11,4424
25/10/2004;N/E;N/E;11,515
26/10/2004;N/E;N/E;11,5178
27/10/2004;N/E;N/E;11,5118
28/10/2004;85.900;N/E;11,5293
29/10/2004;N/E;N/E;11,539
1/11/2004;N/E;N/E;11,5331
2/11/2004;N/E;N/E;11,4997
3/11/2004;N/E;N/E;11,4248
4/11/2004;86.400;N/E;11,4118
5/11/2004;N/E;N/E;11,4031
8/11/2004;N/E;N/E;11,3953
9/11/2004;N/E;N/E;11,4465
10/11/2004;N/E;N/E;11,4299
11/11/2004;89.300;N/E;11,3997
12/11/2004;N/E;N/E;11,381
15/11/2004;N/E;N/E;11,3583
16/11/2004;N/E;N/E;11,3508
17/11/2004;N/E;N/E;11,3271
18/11/2004;88.400;N/E;11,3335
19/11/2004;N/E;N/E;11,3637
22/11/2004;N/E;N/E;11,3949
23/11/2004;N/E;N/E;11,3447
24/11/2004;N/E;N/E;11,2797
25/11/2004;89.900;N/E;11,2713
26/11/2004;N/E;N/E;11,247
29/11/2004;N/E;N/E;11,266
30/11/2004;N/E;N/E;11,2373
1/12/2004;N/E;N/E;11,1713
2/12/2004;89.900;N/E;11,1453
3/12/2004;N/E;N/E;11,1213
6/12/2004;N/E;N/E;11,1355
7/12/2004;N/E;N/E;11,1704
8/12/2004;N/E;N/E;11,2738
9/12/2004;89.650;N/E;11,291
10/12/2004;N/E;N/E;11,3343
13/12/2004;N/E;N/E;11,3045
14/12/2004;N/E;N/E;11,2903
15/12/2004;N/E;N/E;11,2028
16/12/2004;91.200;N/E;11,2316
17/12/2004;N/E;N/E;11,2403
20/12/2004;N/E;N/E;11,1555
21/12/2004;N/E;N/E;11,1873
22/12/2004;N/E;N/E;11,1814
23/12/2004;89.650;N/E;11,1363
24/12/2004;N/E;N/E;11,15
27/12/2004;N/E;N/E;11,1348
28/12/2004;N/E;N/E;11,2042
29/12/2004;N/E;N/E;11,2648
30/12/2004;91.100;N/E;11,2183
31/12/2004;N/E;N/E;11,1495
3/01/2005;N/E;N/E;11,2007
4/01/2005;N/E;N/E;11,3087
5/01/2005;N/E;N/E;11,3418
6/01/2005;90.200;N/E;11,4018
7/01/2005;N/E;N/E;11,3643
10/01/2005;N/E;N/E;11,2667
11/01/2005;N/E;N/E;11,2209
12/01/2005;N/E;N/E;11,1761
13/01/2005;89.900;N/E;11,1858
14/01/2005;N/E;N/E;11,2339
17/01/2005;N/E;N/E;11,2285
18/01/2005;N/E;N/E;11,2495
19/01/2005;N/E;N/E;11,2328
20/01/2005;89.750;N/E;11,2515
21/01/2005;N/E;N/E;11,2505
24/01/2005;N/E;N/E;11,2353
25/01/2005;N/E;N/E;11,289
26/01/2005;N/E;N/E;11,2632
27/01/2005;91.400;N/E;11,2991
28/01/2005;N/E;N/E;11,2613
31/01/2005;N/E;N/E;11,2141
1/02/2005;N/E;N/E;11,1714
2/02/2005;N/E;N/E;11,167
3/02/2005;94.250;N/E;11,1683
4/02/2005;N/E;N/E;11,1414
7/02/2005;N/E;N/E;11,1909
8/02/2005;N/E;N/E;11,2152
9/02/2005;N/E;N/E;11,1919
10/02/2005;96.150;N/E;11,1533
11/02/2005;N/E;N/E;11,1532
14/02/2005;N/E;N/E;11,1558
15/02/2005;N/E;N/E;11,1535
16/02/2005;N/E;N/E;11,1625
17/02/2005;95.750;N/E;11,1389
18/02/2005;N/E;N/E;11,0732
21/02/2005;N/E;N/E;11,068
22/02/2005;N/E;N/E;11,0487
23/02/2005;N/E;N/E;11,0807
24/02/2005;97.500;N/E;11,0955
25/02/2005;N/E;N/E;11,1086
28/02/2005;N/E;N/E;11,0965
1/03/2005;N/E;N/E;11,104
2/03/2005;N/E;N/E;11,1073
3/03/2005;99.050;N/E;11,0837
4/03/2005;N/E;N/E;11,0458
7/03/2005;N/E;N/E;11,0349
8/03/2005;N/E;N/E;10,979
9/03/2005;N/E;N/E;11,0181
10/03/2005;99.400;N/E;11,0324
11/03/2005;N/E;N/E;11,0223
14/03/2005;N/E;N/E;11,135
15/03/2005;N/E;N/E;11,2038
16/03/2005;N/E;N/E;11,2276
17/03/2005;99.900;N/E;11,2193
18/03/2005;N/E;N/E;11,1759
22/03/2005;N/E;N/E;11,1898
23/03/2005;99.900;N/E;11,2505
28/03/2005;N/E;N/E;11,3228
29/03/2005;N/E;N/E;11,2942
30/03/2005;N/E;N/E;11,2293
31/03/2005;100.750;N/E;11,1783
1/04/2005;N/E;N/E;11,1893
4/04/2005;N/E;N/E;11,2175
5/04/2005;N/E;N/E;11,2176
6/04/2005;N/E;N/E;11,2307
7/04/2005;102.150;N/E;11,1945
8/04/2005;N/E;N/E;11,1583
11/04/2005;N/E;N/E;11,0879
12/04/2005;N/E;N/E;11,1155
13/04/2005;N/E;N/E;11,0615
14/04/2005;101.900;N/E;11,1032
15/04/2005;N/E;N/E;11,1021
18/04/2005;N/E;N/E;11,129
