"Date","Price","Open","High","Low","Change %"
"05/01/2018","3.930","3.930","3.930","3.930","-0.25%"
"04/01/2018","3.940","3.940","3.940","3.940","0.77%"
"03/01/2018","3.910","3.910","3.910","3.910","-0.26%"
"02/01/2018","3.920","3.920","3.920","3.920","-1.26%"
"30/12/2017","3.970","3.970","3.970","3.970","0.00%"
"29/12/2017","3.970","3.970","3.970","3.970","0.00%"
"28/12/2017","3.970","4.010","4.010","3.970","-0.25%"
"27/12/2017","3.980","4.010","4.010","3.980","-0.75%"
"26/12/2017","4.010","4.010","4.010","4.010","-1.96%"
"23/12/2017","4.090","4.090","4.090","4.090","0.00%"
"22/12/2017","4.090","4.090","4.090","4.090","2.25%"
"21/12/2017","4.000","4.000","4.000","4.000","0.00%"
"20/12/2017","4.000","4.000","4.000","4.000","-0.99%"
"19/12/2017","4.040","4.060","4.060","4.040","0.25%"
"18/12/2017","4.030","4.060","4.060","4.030","-0.74%"
"16/12/2017","4.060","4.060","4.060","4.060","0.00%"
"15/12/2017","4.060","4.100","4.100","4.060","-0.25%"
"14/12/2017","4.070","4.100","4.100","4.070","-0.73%"
"13/12/2017","4.100","4.050","4.100","4.050","0.74%"
"12/12/2017","4.070","4.020","4.070","4.020","0.49%"
"11/12/2017","4.050","4.020","4.050","4.020","0.75%"
"08/12/2017","4.020","4.020","4.020","4.010","0.00%"
"07/12/2017","4.020","4.010","4.020","4.010","0.25%"
"06/12/2017","4.010","4.020","4.020","4.010","0.00%"
"05/12/2017","4.010","4.020","4.020","4.010","-0.25%"
"04/12/2017","4.020","4.020","4.020","4.020","1.26%"
"02/12/2017","3.970","3.970","3.970","3.970","0.00%"
"01/12/2017","3.970","4.010","4.010","3.970","-0.50%"
"30/11/2017","3.990","4.010","4.010","3.990","-0.50%"
"29/11/2017","4.010","4.010","4.010","4.010","0.25%"
"28/11/2017","4.000","4.000","4.000","4.000","1.27%"
"27/11/2017","3.950","3.970","3.970","3.950","-0.50%"
"25/11/2017","3.970","3.970","3.970","3.970","0.00%"
"24/11/2017","3.970","3.970","3.970","3.970","-0.50%"
"23/11/2017","3.990","3.990","3.990","3.990","0.00%"
"22/11/2017","3.990","3.990","3.990","3.990","0.76%"
"21/11/2017","3.960","3.960","3.960","3.960","2.06%"
"18/11/2017","3.880","3.880","3.880","3.880","0.00%"
"17/11/2017","3.880","3.840","3.880","3.840","0.52%"
"16/11/2017","3.860","3.840","3.860","3.840","0.52%"
"15/11/2017","3.840","3.820","3.840","3.820","0.26%"
"14/11/2017","3.830","3.800","3.830","3.800","0.26%"
"13/11/2017","3.820","3.800","3.820","3.800","0.53%"
"11/11/2017","3.800","3.800","3.800","3.800","0.00%"
"10/11/2017","3.800","3.840","3.840","3.800","0.00%"
"09/11/2017","3.800","3.780","3.840","3.780","-1.04%"
"08/11/2017","3.840","3.760","3.840","3.760","1.59%"
"07/11/2017","3.780","3.760","3.780","3.760","0.53%"
"06/11/2017","3.760","3.820","3.820","3.760","-1.57%"
"04/11/2017","3.820","3.790","3.820","3.790","0.79%"
"03/11/2017","3.790","3.800","3.820","3.790","-0.79%"
"02/11/2017","3.820","3.800","3.820","3.800","0.53%"
"01/11/2017","3.800","3.800","3.800","3.800","0.00%"
"31/10/2017","3.800","3.800","3.800","3.800","1.06%"
"30/10/2017","3.760","3.760","3.760","3.760","0.00%"
"29/10/2017","3.760","3.760","3.760","3.760","0.00%"
"27/10/2017","3.760","3.760","3.760","3.760","0.00%"
"26/10/2017","3.760","3.760","3.760","3.760","-1.05%"
"25/10/2017","3.800","3.800","3.800","3.800","2.15%"
"24/10/2017","3.720","3.720","3.720","3.720","0.54%"
"23/10/2017","3.700","3.700","3.700","3.700","-1.86%"
"22/10/2017","3.770","3.770","3.770","3.770","0.00%"
"21/10/2017","3.770","3.770","3.770","3.770","0.00%"
"20/10/2017","3.770","3.770","3.770","3.770","-1.31%"
"19/10/2017","3.820","3.820","3.820","3.820","-1.04%"
"18/10/2017","3.860","3.860","3.860","3.860","-0.52%"
"17/10/2017","3.880","3.880","3.880","3.880","1.04%"
"16/10/2017","3.840","3.840","3.840","3.840","0.26%"
"14/10/2017","3.830","3.830","3.830","3.830","0.00%"
"13/10/2017","3.830","3.830","3.830","3.830","-0.78%"
"12/10/2017","3.860","3.860","3.860","3.860","0.52%"
"11/10/2017","3.840","3.840","3.840","3.840","0.00%"
"10/10/2017","3.840","3.840","3.840","3.840","0.26%"
"07/10/2017","3.830","3.830","3.830","3.830","0.00%"
"06/10/2017","3.830","3.830","3.830","3.830","0.26%"
"05/10/2017","3.820","3.820","3.820","3.820","1.60%"
"04/10/2017","3.760","3.760","3.760","3.760","-0.53%"
"03/10/2017","3.780","3.780","3.780","3.780","-0.53%"
"02/10/2017","3.800","3.800","3.800","3.800","0.53%"
"30/09/2017","3.780","3.780","3.780","3.780","0.00%"
"29/09/2017","3.780","3.780","3.780","3.780","1.61%"
"28/09/2017","3.720","3.700","3.720","3.700","0.54%"
"27/09/2017","3.700","3.700","3.700","3.700","1.37%"
"26/09/2017","3.650","3.650","3.650","3.650","-0.27%"
"25/09/2017","3.660","3.660","3.660","3.660","-0.27%"
"23/09/2017","3.670","3.670","3.670","3.670","0.00%"
"22/09/2017","3.670","3.670","3.670","3.670","-1.08%"
"21/09/2017","3.710","3.710","3.710","3.710","0.27%"
"20/09/2017","3.700","3.700","3.700","3.700","1.09%"
"15/09/2017","3.660","3.660","3.660","3.660","0.00%"
"14/09/2017","3.660","3.660","3.660","3.660","-0.27%"
"13/09/2017","3.670","3.670","3.670","3.670","0.82%"
"12/09/2017","3.640","3.640","3.640","3.640","0.28%"
"11/09/2017","3.630","3.630","3.630","3.630","0.83%"
"09/09/2017","3.600","3.600","3.600","3.600","0.00%"
"08/09/2017","3.600","3.600","3.600","3.600","-1.37%"
"07/09/2017","3.650","3.650","3.650","3.650","0.00%"
"06/09/2017","3.650","3.650","3.650","3.650","0.55%"
"05/09/2017","3.630","3.630","3.630","3.630","-0.27%"
"04/09/2017","3.640","3.640","3.640","3.640","-0.27%"
"02/09/2017","3.650","3.650","3.650","3.650","0.00%"
"01/09/2017","3.650","3.650","3.650","3.650","0.00%"
"31/08/2017","3.650","3.650","3.650","3.650","-0.27%"
"30/08/2017","3.660","3.660","3.660","3.660","0.55%"
"29/08/2017","3.640","3.640","3.640","3.640","0.00%"
"28/08/2017","3.640","3.640","3.640","3.640","-1.09%"
"26/08/2017","3.680","3.680","3.680","3.680","0.00%"
"25/08/2017","3.680","3.680","3.680","3.680","0.82%"
"24/08/2017","3.650","3.650","3.650","3.650","1.11%"
"23/08/2017","3.610","3.610","3.610","3.610","0.28%"
"22/08/2017","3.600","3.600","3.600","3.600","0.00%"
"21/08/2017","3.600","3.600","3.600","3.600","-0.55%"
"19/08/2017","3.620","3.620","3.620","3.620","0.00%"
"18/08/2017","3.620","3.620","3.620","3.620","0.28%"
"17/08/2017","3.610","3.610","3.610","3.610","-0.82%"
"16/08/2017","3.640","3.640","3.640","3.640","0.83%"
"15/08/2017","3.610","3.610","3.610","3.610","0.00%"
"14/08/2017","3.610","3.610","3.610","3.610","-0.55%"
"12/08/2017","3.630","3.630","3.630","3.630","0.00%"
"11/08/2017","3.630","3.630","3.630","3.630","-0.82%"
"10/08/2017","3.660","3.660","3.660","3.660","0.00%"
"09/08/2017","3.660","3.660","3.660","3.660","-0.81%"
"08/08/2017","3.690","3.690","3.690","3.690","2.79%"
"07/08/2017","3.590","3.590","3.590","3.590","1.13%"
"06/08/2017","3.550","3.550","3.550","3.550","0.00%"
"05/08/2017","3.550","3.550","3.550","3.550","0.00%"
"04/08/2017","3.550","3.550","3.550","3.550","0.28%"
"03/08/2017","3.540","3.540","3.540","3.540","0.85%"
"02/08/2017","3.510","3.510","3.510","3.510","-0.28%"
"01/08/2017","3.520","3.520","3.520","3.520","-0.28%"
"31/07/2017","3.530","3.530","3.530","3.530","-0.56%"
"29/07/2017","3.550","3.550","3.550","3.550","0.00%"
"28/07/2017","3.550","3.550","3.550","3.550","-1.11%"
"27/07/2017","3.590","3.590","3.590","3.590","-1.10%"
"26/07/2017","3.630","3.630","3.630","3.630","-0.55%"
"25/07/2017","3.650","3.650","3.650","3.650","-0.27%"
"24/07/2017","3.660","3.660","3.660","3.660","0.27%"
"22/07/2017","3.650","3.650","3.650","3.650","0.00%"
"21/07/2017","3.650","3.650","3.650","3.650","-0.54%"
"20/07/2017","3.670","3.670","3.670","3.670","0.27%"
"19/07/2017","3.660","3.660","3.660","3.660","-0.54%"
"18/07/2017","3.680","3.680","3.680","3.680","0.27%"
"17/07/2017","3.670","3.670","3.670","3.670","0.00%"
"16/07/2017","3.670","3.670","3.670","3.670","0.00%"
"15/07/2017","3.670","3.670","3.670","3.670","0.00%"
"14/07/2017","3.670","3.670","3.670","3.670","1.66%"
"13/07/2017","3.610","3.610","3.610","3.610","0.56%"
"12/07/2017","3.590","3.590","3.590","3.590","-0.83%"
"11/07/2017","3.620","3.640","3.640","3.620","-0.55%"
"10/07/2017","3.640","3.640","3.640","3.640","-0.55%"
"08/07/2017","3.660","3.660","3.660","3.660","0.00%"
"07/07/2017","3.660","3.660","3.660","3.660","-1.08%"
"06/07/2017","3.700","3.700","3.700","3.700","0.00%"
"05/07/2017","3.700","3.700","3.700","3.700","-0.54%"
"04/07/2017","3.720","3.720","3.720","3.720","0.81%"
"03/07/2017","3.690","3.690","3.690","3.690","0.00%"
"02/07/2017","3.690","3.690","3.690","3.690","0.00%"
