,ifscode,country,ISO,period,year,month,ctr_nomxr,ctr_rexr,ctr_irr,ctr_stir,ctr_ltir,ctr_spi,FXI_spot_proxy_USD_m,FXI_deriv_proxy_USD_m,FXI_broad_proxy_USD_m,FXI_spot_proxy_GDP_m,FXI_deriv_proxy_GDP_m,FXI_broad_proxy_GDP_m,FXI_spot_pub_USD_m,FXI_deriv_pub_USD_m,FXI_broad_pub_USD_m,FXI_spot_pub_GDP_m,FXI_deriv_pub_GDP_m,FXI_broad_pub_GDP_m,Sterilization_dummy,De_facto_EXR_regime,De_jure_EXR_regime
16628,536,Indonesia,IDN,2009-12,2009,12,9457.75,111.5489,6.5,7.121944,,50.80614,8975.507128188197,105.0,9080.507128188197,1.6763435675615266,0.019610710802197426,1.695954278363724,,,,,,,1,0,0
16629,536,Indonesia,IDN,2010-01,2010,1,9296.5,113.9235,6.5,7.03103,,53.29527,1076.7849713333994,0.0,1076.7849713333994,0.1981783215891667,0.0,0.1981783215891667,,,,,,,1,0,0
16630,536,Indonesia,IDN,2010-02,2010,2,9346.5,114.1536,6.5,7.036068,,51.92568,-276.7808727749248,0.0,-276.7808727749248,-0.0502086610048816,0.0,-0.0502086610048816,,,,,,,1,0,0
16631,536,Indonesia,IDN,2010-03,2010,3,9168.5,115.1769,6.5,7.070456,,54.82959,-59.84562049499618,375.0,315.1543795050038,-0.010702370741207447,0.0670623680522848,0.05635999731107735,,,,,,,1,0,0
16632,536,Indonesia,IDN,2010-04,2010,4,9017.3,115.9755,6.5,7.004875,,58.93149,4871.52916295232,0.0,4871.52916295232,0.8590236125653116,0.0,0.8590236125653116,,,,,,,1,0,0
16633,536,Indonesia,IDN,2010-05,2010,5,9225.5,115.9885,6.5,6.903783,,56.54221,-3303.0928355218875,85.0,-3218.0928355218875,-0.5744304613817137,0.014782082020934506,-0.5596483793607793,,,,,,,1,0,0
16634,536,Indonesia,IDN,2010-06,2010,6,9153.0,118.5486,6.5,6.926274,,58.10601,84.54955041482788,0.0,84.54955041482788,0.01450398236965559,0.0,0.01450398236965559,,,,,,,1,0,0
16635,536,Indonesia,IDN,2010-07,2010,7,9032.0,119.268,6.5,6.950079,,60.65516,102.59236879532159,0.0,102.59236879532159,0.017363227856717657,0.0,0.017363227856717657,,,,,,,1,0,0
16636,536,Indonesia,IDN,2010-08,2010,8,8987.8,119.2574,6.5,6.96645,,62.59448,1052.288241395307,0.0,1052.288241395307,0.17573877865439852,0.0,0.17573877865439852,,,,,,,1,0,0
16637,536,Indonesia,IDN,2010-09,2010,9,8965.3,117.7401,6.5,6.933375,,67.47487,2732.6327025919404,0.0,2732.6327025919404,0.450409569799237,0.0,0.450409569799237,,,,,,,1,0,0
16638,536,Indonesia,IDN,2010-10,2010,10,8928.5,115.3012,6.5,6.876807,,73.23932,3452.9925364456785,0.0,3452.9925364456785,0.5618099938037616,0.0,0.5618099938037616,,,,,,,1,0,0
16639,536,Indonesia,IDN,2010-11,2010,11,8948.0,115.6039,6.5,6.73513,,74.78886,705.0306602972632,0.0,705.0306602972632,0.11325083523013714,0.0,0.11325083523013714,,,,,,,1,0,0
16640,536,Indonesia,IDN,2010-12,2010,12,9016.3,115.9214,6.5,6.636913,,74.75858,17506.733318795123,-40.0,17466.733318795123,2.7768243399102848,-0.006344585912962078,2.7704797539973227,,,,,,,1,0,0
16641,536,Indonesia,IDN,2011-01,2011,1,9049.5,114.6604,6.5,6.606611,,72.18954,-2458.0669339118904,-220.0,-2678.0669339118904,-0.3842309646946346,-0.03438914175469301,-0.41862010644932757,,,,,,,1,1,0
16642,536,Indonesia,IDN,2011-02,2011,2,8894.0,115.3728,6.75,6.666242,,70.28371,1519.895271418851,-190.0,1329.895271418851,0.23418498247238695,-0.029275139877378824,0.20490984259500813,,,,,,,1,1,0
16643,536,Indonesia,IDN,2011-03,2011,3,8748.0,116.1141,6.75,6.868549,,72.49354,2600.2221196275614,0.0,2600.2221196275614,0.394994738096678,0.0,0.394994738096678,,,,,,,1,1,0
16644,536,Indonesia,IDN,2011-04,2011,4,8629.5,115.4147,6.75,7.08838,,76.43731,2801.940125129768,1190.0,3991.940125129768,0.41972174927728845,0.1782582279900935,0.597979977267382,,,,,,,1,1,0
16645,536,Indonesia,IDN,2011-05,2011,5,8557.5,115.9224,6.75,7.464086,,77.77757,-1620.054473274513,205.0,-1415.054473274513,-0.23935246211813974,0.03028741041962751,-0.20906505169851222,,,,,,,1,1,0
16646,536,Indonesia,IDN,2011-06,2011,6,8565.5,116.1158,6.75,7.13548,,77.58492,659.8530856210114,-105.0,554.8530856210114,0.09617070573838445,-0.015303291478931023,0.08086741425945342,,,,,,,1,1,0
16647,536,Indonesia,IDN,2011-07,2011,7,8526.8,115.6783,6.75,7.12219,,82.02515,-683.8786997961445,-505.0,-1188.8786997961445,-0.09834251650049032,-0.07261956081912115,-0.17096207731961147,,,,,,,1,1,0
16648,536,Indonesia,IDN,2011-08,2011,8,8550.3,115.9704,6.75,6.83579,,79.96342,-1472.7273897678535,0.0,-1472.7273897678535,-0.20899149209663617,0.0,-0.20899149209663617,,,,,,,1,1,0
16649,536,Indonesia,IDN,2011-09,2011,9,8722.8,116.0029,6.75,6.2953,,75.95308,-4063.5940334036413,-864.0,-4927.594033403641,-0.5691619396938099,-0.12101502065735636,-0.6901769603511663,,,,,,,1,1,0
16650,536,Indonesia,IDN,2011-10,2011,10,8891.0,114.8793,6.5,5.928,,73.35529,-1283.1865178337866,-545.0,-1828.1865178337866,-0.17742220232365888,-0.0753554521673358,-0.2527776544909947,,,,,,,1,1,0
16651,536,Indonesia,IDN,2011-11,2011,11,9035.0,114.0148,6.0,5.503091,,76.34271,2486.749787179053,-591.0,1895.7497871790529,0.3394801500608241,-0.08068072217009943,0.2587994278907247,,,,,,,0,1,0
16652,536,Indonesia,IDN,2011-12,2011,12,9075.3,114.5954,6.0,5.323524,,76.96095,6408.455272762502,-302.0,6106.455272762502,0.8639118865318953,-0.04071205596792209,0.8231998305639733,,,,,,,1,1,0
16653,536,Indonesia,IDN,2012-01,2012,1,9073.8,113.9116,6.0,5.01,5.38,80.13911,-1062.212567156923,250.0,-812.2125671569229,-0.1413870247357674,0.03327653736817444,-0.10811048736759293,,,,,,,1,0,0
16654,536,Indonesia,IDN,2012-02,2012,2,9048.0,113.0157,5.75,4.414743,5.53,80.68317,-520.0843151279801,528.0,7.915684872019938,-0.06836331837812366,0.06940380829359753,0.0010404899154738611,,,,,,,1,0,0
16655,536,Indonesia,IDN,2012-03,2012,3,9184.0,111.8038,5.75,4.202152,5.93,81.99155,-2754.4121224108007,15.0,-2739.4121224108007,-0.3575996405282175,0.0019474190388141424,-0.3556522214894034,,,,,,,1,0,0
16656,536,Indonesia,IDN,2012-04,2012,4,9176.75,111.4126,5.75,4.22236,5.9,84.80582,1327.7511073354508,834.0,2161.751107335451,0.1702822815005569,0.1069593706131136,0.27724165211367047,,,,,,,1,0,0
16657,536,Indonesia,IDN,2012-05,2012,5,9321.25,111.4981,5.75,4.321937,6.5,82.41051,-1183.8161270342375,-462.0,-1645.8161270342375,-0.14999816462547183,-0.058538780199404866,-0.20853694482487667,,,,,,,1,0,0
16658,536,Indonesia,IDN,2012-06,2012,6,9449.0,111.5061,5.75,4.62021,6.19,78.45189,-7367.8674801961,159.0,-7208.8674801961,-0.9224761310469759,0.019907212667805117,-0.9025689183791707,,,,,,,1,0,0
16659,536,Indonesia,IDN,2012-07,2012,7,9418.25,111.1291,5.75,4.750145,5.67,82.40466,-2282.7879954197538,413.0,-1869.7879954197538,-0.28245664928326153,0.05110180901075609,-0.2313548402725054,,,,,,,1,0,0
16660,536,Indonesia,IDN,2012-08,2012,8,9505.25,110.2373,5.75,4.878295,6.26,83.99689,20.423131447826336,-268.0,-247.57686855217366,0.0024977057267321053,-0.03277583246595849,-0.030278126739226384,,,,,,,1,0,0
16661,536,Indonesia,IDN,2012-09,2012,9,9578.0,108.0092,5.75,4.9212,5.97,85.31114,1930.20345178195,75.0,2005.20345178195,0.23335288914448785,0.009067161635049071,0.2424200507795369,,,,,,,1,0,0
16662,536,Indonesia,IDN,2012-10,2012,10,9603.25,107.1191,5.75,4.900527,5.69,87.83224,524.8605931671173,-190.0,334.86059316711726,0.0627339060096644,-0.022709729587264037,0.04002417642240036,,,,,,,1,0,0
16663,536,Indonesia,IDN,2012-11,2012,11,9625.25,107.1808,5.75,4.91306,5.38,88.20949,2486.652304063914,-300.0,2186.652304063914,0.29388506538640935,-0.03545550758014487,0.2584295578062645,,,,,,,1,0,0
16664,536,Indonesia,IDN,2012-12,2012,12,9656.75,107.1184,5.75,4.937756,5.15,87.43272,6619.641400259353,-480.0,6139.641400259353,0.7736696925759272,-0.05609993502395694,0.7175697575519702,,,,,,,1,0,0
16665,536,Indonesia,IDN,2013-01,2013,1,9702.75,107.6343,5.75,4.956895,5.27,89.64719,-5136.168353343664,533.0,-4603.168353343664,-0.5971601159424007,0.06196960845142352,-0.5351905074909772,,,,,,,1,1,0
16666,536,Indonesia,IDN,2013-02,2013,2,9697.25,108.3716,5.75,4.919806,5.31,93.48687,-4031.6977367996933,270.0,-3761.6977367996933,-0.466317516227693,0.03122896050273337,-0.4350885557249596,,,,,,,1,1,0
16667,536,Indonesia,IDN,2013-03,2013,3,9709.42,109.5119,5.75,4.900222,5.52,98.41237,-487.8690737012363,200.0,-287.8690737012363,-0.0561372263597847,0.023013234240857945,-0.033123992118926755,,,,,,,1,1,0
16668,536,Indonesia,IDN,2013-04,2013,4,9724.05,109.645,5.75,4.9,5.46,101.0386,-1159.7332083875767,160.0,-999.7332083875767,-0.13276121253266757,0.018316103955288238,-0.11444510857737933,,,,,,,1,1,0
16669,536,Indonesia,IDN,2013-05,2013,5,9760.91,110.0982,5.75,4.900747,5.97,103.9075,-589.4120826658668,-1229.0,-1818.4120826658668,-0.06712882488258892,-0.13997223370032466,-0.20710105858291358,,,,,,,1,1,0
16670,536,Indonesia,IDN,2013-06,2013,6,9881.53,110.4926,6.0,5.165602,7.1,96.58581,-5818.431000202438,-3483.0,-9301.431000202438,-0.6593015760317593,-0.3946678046433346,-1.053969380675094,,,,,,,0,1,0
16671,536,Indonesia,IDN,2013-07,2013,7,10073.13,112.1875,6.5,5.796968,7.95,94.36044,-4517.740309259786,-697.0,-5214.740309259786,-0.5093295936089117,-0.07857971075003584,-0.5879093043589476,,,,,,,0,1,0
16672,536,Indonesia,IDN,2013-08,2013,8,10572.5,108.2058,7.0,6.201278,8.38,89.95621,216.0011821262438,-2065.0,-1848.9988178737563,0.02422949107694561,-0.2316371539330277,-0.2074076628560821,,,,,,,1,1,0
16673,536,Indonesia,IDN,2013-09,2013,9,11346.24,99.35434,7.25,6.975102,8.42,88.70175,93.04774877821183,2516.0,2609.047748778212,0.010385215999561633,0.2808149987290774,0.29120021472863905,,,,,,,1,1,0
16674,536,Indonesia,IDN,2013-10,2013,10,11366.9,97.81913,7.25,7.204659,7.46,91.65057,1246.055856348289,-2347.0,-1100.944143651711,0.13838198209071412,-0.26064843747752914,-0.12226645538681503,,,,,,,1,1,0
16675,536,Indonesia,IDN,2013-11,2013,11,11613.1,96.53718,7.5,7.453001,8.6,88.88732,1645.2447693013826,-289.0,1356.2447693013826,0.1818091317284895,-0.031936183630502976,0.1498729480979865,,,,,,,1,1,0
16676,536,Indonesia,IDN,2013-12,2013,12,12087.1,93.65955,7.5,7.70679,8.41,86.0254,3839.811739390356,-2120.0,1719.8117393903558,0.42222982058378017,-0.2331174756447129,0.18911234493906728,,,,,,,1,1,0
16677,536,Indonesia,IDN,2014-01,2014,1,12179.65,94.40089,7.5,7.925876,8.82,88.72208,-3478.8187775793076,759.0,-2719.8187775793076,-0.3825526306529177,0.08346437835074759,-0.2990882523021701,,,,,,,1,0,0
16678,536,Indonesia,IDN,2014-02,2014,2,11935.1,96.18981,7.5,7.997925,8.33,91.9919,-773.9257062816423,858.0,84.0742937183577,-0.08510970335413134,0.0943554722179886,0.00924576886385725,,,,,,,1,0,0
16679,536,Indonesia,IDN,2014-03,2014,3,11427.05,100.509,7.5,8.092905,7.99,96.24651,-3697.8284537995587,-146.0,-3843.8284537995587,-0.40667453891457367,-0.016056581159280076,-0.4227311200738537,,,,,,,1,0,0
16680,536,Indonesia,IDN,2014-04,2014,4,11435.75,99.85706,7.5,8.138687,7.89,99.27104,978.2122211863943,-261.0,717.2122211863943,0.10758549607594958,-0.028705237848865868,0.07888025822708371,,,,,,,1,0,0
16681,536,Indonesia,IDN,2014-05,2014,5,11525.94,98.61666,7.5,8.149566,7.98,100.3737,6391.1777402598145,367.0,6758.1777402598145,0.7029459907675204,0.0403652017039965,0.7433111924715169,,,,,,,1,0,0
16682,536,Indonesia,IDN,2014-06,2014,6,11892.62,96.05332,7.5,8.149955,8.23,99.79274,811.9257084261806,185.0,996.9257084261806,0.0893054117035142,0.020348538041953437,0.10965394974546765,,,,,,,1,0,0
16683,536,Indonesia,IDN,2014-07,2014,7,11689.06,98.36686,7.5,8.148643,8.01,102.7277,2824.6543579207337,-1996.0,828.6543579207337,0.3107042678123441,-0.21955455074154673,0.09114971707079736,,,,,,,1,0,0
16684,536,Indonesia,IDN,2014-08,2014,8,11706.05,98.63267,7.5,8.145236,8.19,104.7327,-437.51072314485066,1908.0,1470.4892768551495,-0.04812724828995423,0.20988466083111465,0.16175741254116038,,,,,,,1,0,0
16685,536,Indonesia,IDN,2014-09,2014,9,11849.86,98.37223,7.5,8.109306,8.62,105.5605,5527.114595177204,495.0,6022.114595177204,0.6080247007655487,0.054453769990867575,0.6624784707564163,,,,,,,1,0,0
16686,536,Indonesia,IDN,2014-10,2014,10,12144.87,97.72608,7.5,7.704798,8.03,102.214,896.955396858307,177.0,1073.955396858307,0.09867656570439101,0.01947226382811574,0.11814882953250674,,,,,,,1,0,0
16687,536,Indonesia,IDN,2014-11,2014,11,12158.3,100.9497,7.5,7.379158,7.67,103.4687,834.1873760002626,1430.0,2264.1873760002627,0.09177559697085541,0.15732568898079552,0.2491012859516509,,,,,,,1,0,0
16688,536,Indonesia,IDN,2014-12,2014,12,12438.29,102.8216,7.75,7.180389,7.82,104.9202,2146.3683287035487,-2332.0,-185.63167129645126,0.2361501812786664,-0.2565739604788549,-0.020423779200188456,,,,,,,1,0,0
16689,536,Indonesia,IDN,2015-01,2015,1,12579.1,102.5344,7.75,7.122027,7.05,106.3737,-3107.2398870109378,2980.0,-127.23988701093776,-0.3424780921471456,0.3284537891215933,-0.014024303025552331,,,,,,,1,0,0
16690,536,Indonesia,IDN,2015-02,2015,2,12749.84,101.1893,7.5,7.005693,6.86,109.2475,5136.323734211457,-1621.0,3515.323734211457,0.5671341031538436,-0.17898489830168732,0.3881492048521563,,,,,,,0,0,0
16691,536,Indonesia,IDN,2015-03,2015,3,13066.82,99.97881,7.5,6.805415,7.41,110.9072,-4425.567191780932,-454.10000000000036,-4879.667191780933,-0.4895297185496318,-0.05022982039595518,-0.5397595389455869,,,,,,,1,0,0
16692,536,Indonesia,IDN,2015-04,2015,4,12947.76,100.2086,7.5,6.865175,7.7,110.0427,-3891.949882726449,1609.1000000000004,-2282.8498827264484,-0.43127621086689666,0.1783081930180908,-0.25296801784880585,,,,,,,1,0,0
16693,536,Indonesia,IDN,2015-05,2015,5,13140.53,98.76472,7.5,6.908456,8.1,106.4771,-1083.914447529638,-90.0,-1173.914447529638,-0.12032692172607672,-0.00999103110031273,-0.13031795282638944,,,,,,,1,0,0
16694,536,Indonesia,IDN,2015-06,2015,6,13313.24,98.83975,7.5,6.941507,8.37,101.4457,898.6155976723112,-1136.0,-237.3844023276888,0.09993616811039552,-0.12633598533953802,-0.026399817229142516,,,,,,,1,0,0
16695,536,Indonesia,IDN,2015-07,2015,7,13374.79,100.24,7.5,7.37365,8.57,98.99786,123.83865958507303,-894.0,-770.1613404149269,0.013797084657409,-0.09960212525758318,-0.08580504060017417,,,,,,,1,0,0
16696,536,Indonesia,IDN,2015-08,2015,8,13781.75,99.56719,7.5,7.4568,8.73,92.56056,-7219.200997765719,1135.0,-6084.200997765719,-0.8057567974080301,0.12668077330734445,-0.6790760241006856,,,,,,,1,0,0
16697,536,Indonesia,IDN,2015-09,2015,9,14396.1,96.05081,7.5,7.743074,9.64,88.07492,-3878.269741889524,1900.0,-1978.269741889524,-0.4336486821911064,0.2124484759952967,-0.22120020619580968,,,,,,,1,0,0
16698,536,Indonesia,IDN,2015-10,2015,10,13795.86,99.51981,7.5,8.191063,8.79,92.00451,-521.1695466978063,-415.0,-936.1695466978063,-0.058380209182327926,-0.04648734171859484,-0.10486755090092276,,,,,,,1,0,0
16699,536,Indonesia,IDN,2015-11,2015,11,13672.57,101.5475,7.5,8.368109,8.62,92.06119,1555.8883392958098,100.0,1655.8883392958098,0.1746035486574442,0.011222113068632498,0.18582566172607673,,,,,,,1,0,0
16700,536,Indonesia,IDN,2015-12,2015,12,13854.6,101.559,7.5,8.706614,8.82,91.80711,2400.473236426145,-2036.1000000000004,364.37323642614456,0.2698739496224061,-0.22890917527756705,0.04096477434483901,,,,,,,1,0,0
16701,536,Indonesia,IDN,2016-01,2016,1,13889.05,103.0034,7.25,8.583902,8.38,92.17333,-2572.736707458977,2228.1000000000004,-344.6367074589766,-0.28910150254083056,0.2503742633063417,-0.03872723923448881,,,,,,,1,0,0
16702,536,Indonesia,IDN,2016-02,2016,2,13515.7,103.9182,7.0,8.129706,8.2,96.02413,2164.8332752878296,-585.0,1579.8332752878296,0.2431478704426787,-0.06570552376143379,0.17744234668124487,,,,,,,0,0,0
16703,536,Indonesia,IDN,2016-03,2016,3,13193.14,105.1009,6.75,7.027694,7.66,98.50336,1959.0893026203325,1669.0,3628.0893026203325,0.21993348646482122,0.1873671549422593,0.4073006414070805,,,,,,,0,0,0
16704,536,Indonesia,IDN,2016-04,2016,4,13179.86,103.0009,6.75,6.623336,7.7,98.87208,186.13998215212382,680.0,866.1399821521238,0.02088661224322637,0.07630223319666242,0.09718884543988879,,,,,,,1,0,0
16705,536,Indonesia,IDN,2016-05,2016,5,13419.65,102.592,6.75,6.649918,7.83,97.27429,-637.5335757076764,100.0,-537.5335757076764,-0.0715027440597586,0.011215526018435807,-0.06028721804132278,,,,,,,1,0,0
16706,536,Indonesia,IDN,2016-06,2016,6,13355.05,103.1322,6.5,7.043247,7.43,99.23506,4450.102817504254,-1820.0,2630.102817504254,0.4988627812283982,-0.20402455832354863,0.29483822290484957,,,,,,,0,0,0
16707,536,Indonesia,IDN,2016-07,2016,7,13118.82,105.6027,6.5,7.18526,6.9,104.3137,-649.280265261845,2470.0,1820.719734738155,-0.07275029730358633,0.2767575790516144,0.20400728174802804,,,,,,,1,0,0
16708,536,Indonesia,IDN,2016-08,2016,8,13165.0,104.2869,5.25,7.118347,7.14,110.0228,2734.0610446868686,830.0,3564.0610446868686,0.3061980270621319,0.09295489687600468,0.3991529239381366,,,,,,,0,0,0
16709,536,Indonesia,IDN,2016-09,2016,9,13118.24,105.0886,5.0,7.134291,6.99,108.6855,640.0492827254316,33.0,673.0492827254316,0.0716472140001426,0.0036940250162251463,0.07534123901636773,,,,,,,0,0,0
16710,536,Indonesia,IDN,2016-10,2016,10,13017.24,107.118,4.75,7.019615,7.27,110.1388,1523.2448566737908,-1285.0,238.24485667379076,0.17043054148683265,-0.1437741574186588,0.026656384068173847,,,,,,,0,0,0
16711,536,Indonesia,IDN,2016-11,2016,11,13310.5,107.1888,4.75,6.968424,8.17,106.8763,603.5272858126668,-1792.0,-1188.4727141873332,0.06749421085440478,-0.20040456942759635,-0.13291035857319156,,,,,,,1,0,0
16712,536,Indonesia,IDN,2016-12,2016,12,13417.67,108.6647,4.75,7.207269,7.99,106.2139,3460.8829588373555,-1858.0,1602.8829588373555,0.3868552876754903,-0.20768605383365119,0.1791692338418391,,,,,,,1,0,0
16713,536,Indonesia,IDN,2017-01,2017,1,13358.71,109.0078,4.137337,6.937001,7.59,107.8801,-1229.1877854131267,1095.0,-134.18778541312668,-0.1368690009074548,0.12192730661026834,-0.014941694297186475,,,,,,,1,0,0
16714,536,Indonesia,IDN,2017-02,2017,2,13340.84,108.2533,4.236759,6.827475,7.53,109.4205,-986.4689712853738,1724.0,737.5310287146262,-0.1094213226962097,0.19122989756328942,0.08180857486707971,,,,,,,1,0,0
16715,536,Indonesia,IDN,2017-03,2017,3,13345.5,108.0982,4.30197,6.858244,7.01,111.6787,253.11733159968549,355.0,608.1173315996855,0.027969098503594594,0.03922698578570358,0.06719608428929817,,,,,,,1,0,0
16716,536,Indonesia,IDN,2017-04,2017,4,13306.39,107.8671,4.362959,6.854501,7.01,115.0461,3508.8250697617664,10.0,3518.8250697617664,0.3862448413547144,0.0011007811266605509,0.38734562248137494,,,,,,,1,0,0
16717,536,Indonesia,IDN,2017-05,2017,5,13323.35,107.763,4.347251,6.856186,6.94,115.9413,259.1347827447538,1053.0,1312.134782744754,0.02841694343568431,0.11547288681523543,0.14388983025091975,,,,,,,1,0,0
16718,536,Indonesia,IDN,2017-06,2017,6,13298.25,107.8786,4.389211,6.887292,6.8,117.5078,1852.0225493314151,-185.0,1667.0225493314151,0.2023274646688334,-0.020210650770557146,0.18211681389827622,,,,,,,1,0,0
16719,536,Indonesia,IDN,2017-07,2017,7,13342.1,107.2748,4.308693,6.900419,6.93,118.6154,1575.2091169191658,345.0,1920.2091169191658,0.17143910715017524,0.03754834284002284,0.20898744999019808,,,,,,,1,0,0
16720,536,Indonesia,IDN,2017-08,2017,8,13341.82,105.5739,4.253391,6.234481,6.67,119.1187,2176.8407301823136,0.0,2176.8407301823136,0.2360302089694614,0.0,0.2360302089694614,,,,,,,0,0,0
16721,536,Indonesia,IDN,2017-09,2017,9,13303.47,104.9749,4.040328,5.378636,6.47,119.5382,719.0275047582162,325.0,1044.0275047582163,0.07767151866438637,0.035107479754079775,0.11277899841846614,,,,,,,0,0,0
16722,536,Indonesia,IDN,2017-10,2017,10,13526.0,104.1305,3.875275,5.193182,6.81,121.0512,-1575.540864683087,10.0,-1565.540864683087,-0.16956154963098483,0.0010762116897875026,-0.16848533794119733,,,,,,,1,0,0
16723,536,Indonesia,IDN,2017-11,2017,11,13527.36,103.9039,3.866654,5.197627,6.49,123.0226,-1021.7342365848747,620.0,-401.7342365848747,-0.10955269685929467,0.06647782722813791,-0.04307486963115675,,,,,,,1,0,0
16724,536,Indonesia,IDN,2017-12,2017,12,13556.21,103.6251,3.875874,5.378411,6.29,124.7435,1667.7513555614682,700.0,2367.7513555614682,0.17815984111880087,0.07477846644662141,0.2529383075654223,,,,,,,1,0,0
16725,536,Indonesia,IDN,2018-01,2018,1,13380.36,103.1196,3.865125,5.308506,6.26,131.6239,1072.2788118242108,-10.76,1061.5188118242108,0.11393245407334038,-0.0011432784013922289,0.11278917567194814,,,,,,,1,1,0
16726,536,Indonesia,IDN,2018-02,2018,2,13590.05,100.3765,3.8657,5.305434,6.53,134.1833,-1367.7975028514165,-0.15000000000000036,-1367.9475028514166,-0.14455571791274655,-1.5852754257636254e-05,-0.14457157066700416,,,,,,,1,1,0
16727,536,Indonesia,IDN,2018-03,2018,3,13758.29,99.49208,3.992387,5.323602,6.66,129.3258,-1207.9852175769154,1.5299999999999994,-1206.4552175769154,-0.1269875729788984,0.00016083887768712988,-0.12682673410121126,,,,,,,1,1,0
16728,536,Indonesia,IDN,2018-04,2018,4,13802.95,99.45451,4.026381,5.453283,6.86,126.636,-4393.4520072698515,-27.279999999999994,-4420.732007269851,-0.45941364215637037,-0.0028526097786632774,-0.4622662519350337,,,,,,,1,1,0
16729,536,Indonesia,IDN,2018-05,2018,5,14059.7,99.48672,4.01853,6.248857,7.0,120.1607,83.77309723584062,-3118.1600000000003,-3034.3869027641595,0.0087139106770829,-0.3243447910295013,-0.3156308803524184,,,,,,,1,1,0
16730,536,Indonesia,IDN,2018-06,2018,6,14036.14,101.5507,4.448874,7.102219,7.88,121.0239,-2694.03913479651,110.99000000000024,-2583.04913479651,-0.2787628966334283,0.011484574777597381,-0.26727832185583095,,,,,,,0,1,0
16731,536,Indonesia,IDN,2018-07,2018,7,14414.5,100.5363,4.913522,7.237246,7.7,119.5274,-3149.9136613767296,545.27930965101,-2604.6343517257196,-0.3242381675432357,0.05612863816819985,-0.26810952937503585,,,,,,,1,1,0
16732,536,Indonesia,IDN,2018-08,2018,8,14559.86,99.93092,5.185743,7.070588,8.1,121.7148,-400.5261408096823,482.5065329157801,81.98039210609778,-0.041014982231136525,0.04941000064051152,0.008395018409374996,,,,,,,0,1,0
16733,536,Indonesia,IDN,2018-09,2018,9,14868.74,97.84053,5.391769,7.138179,8.14,119.5639,-1573.7852957837085,-3274.17486594411,-4847.960161727819,-0.1603300605002976,-0.3335579864367463,-0.4938880469370439,,,,,,,0,1,0
16734,536,Indonesia,IDN,2018-10,2018,10,15178.87,96.53882,5.612149,7.459431,8.56,118.1318,1068.2144560401603,-1474.203715179192,-405.9892591390317,0.10826728650280219,-0.14941572368011505,-0.04114843717731285,,,,,,,1,1,0
16735,536,Indonesia,IDN,2018-11,2018,11,14696.86,100.2175,5.74,7.61,7.83,121.2845,119.23814380896465,-22.567096857397587,96.67104695156706,0.012023605959507428,-0.002275596311681154,0.009748009647826274,,,,,,,1,1,0
16736,536,Indonesia,IDN,2018-12,2018,12,14496.95,101.8934,5.8,7.69,7.97,125.1466,3406.3129277234366,-323.4001645860908,3082.912763137346,0.3417402093152627,-0.0324452985627791,0.30929491075248366,,,,,,,1,1,0
16737,536,Indonesia,IDN,2019-01,2019,1,14163.14,103.3204,5.86,7.49,8.06,129.8866,-2890.7278878860884,2293.6870082433206,-597.0408796427678,-0.2885072468667481,0.22891996396320274,-0.05958728290354535,,,,,,,1,1,0
16738,536,Indonesia,IDN,2019-02,2019,2,14035.21,103.4566,5.86,7.36,7.82,132.2659,-597.393063241987,689.4541864658295,92.06112322384251,-0.05931429682580261,0.06845491315532949,0.009140616329526874,,,,,,,1,1,0
16739,536,Indonesia,IDN,2019-03,2019,3,14211.0,102.4838,5.88,7.23,7.66,131.4385,1625.1398270068998,-1366.3350861722201,258.8047408346797,0.16052816485872112,-0.1349639337614842,0.025564231097236954,,,,,,,1,1,0
16740,536,Indonesia,IDN,2019-04,2019,4,14142.58,103.4688,5.94,7.21,7.8,131.4792,643.0324727203576,-911.2892284806494,-268.25675576029175,0.0631925949698553,-0.08955493471760166,-0.026362339747746363,,,,,,,1,1,0
16741,536,Indonesia,IDN,2019-05,2019,5,14392.81,103.277,5.88,7.24,7.8768,124.6623,621.4487968759786,524.30311994372,1145.7519168196986,0.060760701250836775,0.051262510114955875,0.11202321136579264,,,,,,,1,1,0
16742,536,Indonesia,IDN,2019-06,2019,6,14226.53,104.3272,5.85,7.11,7.3346,127.8578,-1034.8297043269552,1337.8339841595398,303.00427983258464,-0.10066574268283388,0.130141269658804,0.02947552697597012,,,,,,,1,1,0
16743,536,Indonesia,IDN,2019-07,2019,7,14043.91,105.901,5.75,6.64,7.354,130.136,-217.84200235078833,774.42601584046,556.5840134896716,-0.021084386085617156,0.07495476967950958,0.05387038359389243,,,,,,,1,1,0
16744,536,Indonesia,IDN,2019-08,2019,8,14242.05,105.8537,5.54,6.29,7.3012,127.6009,47.21169853689253,-982.69,-935.4783014631075,0.004546597538363681,-0.0946353567746195,-0.09008875923625582,,,,,,,0,1,0
16745,536,Indonesia,IDN,2019-09,2019,9,14111.1,106.474,5.24,6.04,7.2652,127.5371,-786.596191937962,813.0,26.403808062038024,-0.07537324039275456,0.07790330676320187,0.002530066370447302,,,,,,,1,1,0
16746,536,Indonesia,IDN,2019-10,2019,10,14117.57,105.7612,5.04,5.74,6.981,125.4914,-657.3314731433991,304.0,-353.3314731433991,-0.0626742344322551,0.028985326347288842,-0.03368890808496626,,,,,,,1,1,0
